"","PUBLICATION","EXTRACT_DATE","PRACTICE_CODE","PRACTICE_NAME","LSOA_CODE","SEX","Number.of.Patients"
"6938","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025174","ALL",2
"6939","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025177","ALL",1
"6940","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025180","ALL",1
"6941","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025188","ALL",1
"6942","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025190","ALL",4
"6943","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025210","ALL",1
"6944","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025244","ALL",1
"6945","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025275","ALL",2
"6946","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025280","ALL",1
"6947","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025297","ALL",6
"6948","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025314","ALL",1
"6949","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025315","ALL",2
"6950","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025318","ALL",1
"6951","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025319","ALL",10
"6952","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025323","ALL",13
"6953","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025324","ALL",4
"6954","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025327","ALL",1
"6955","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025330","ALL",1
"6956","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025332","ALL",1
"6957","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025334","ALL",3
"6958","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025335","ALL",1
"6959","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025336","ALL",14
"6960","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025337","ALL",14
"6961","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025340","ALL",5
"6962","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025342","ALL",1
"6963","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025343","ALL",4
"6964","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025348","ALL",2
"6965","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025351","ALL",7
"6966","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025352","ALL",1
"6967","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025353","ALL",4
"6968","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025354","ALL",2
"6969","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025358","ALL",2
"6970","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025362","ALL",2
"6971","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025364","ALL",7
"6972","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025366","ALL",1
"6973","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025373","ALL",1
"6974","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025377","ALL",1
"6975","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025395","ALL",9
"6976","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025399","ALL",1
"6977","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025407","ALL",1
"6978","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025414","ALL",3
"6979","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025417","ALL",1
"6980","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025421","ALL",1
"6981","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025456","ALL",1
"6982","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025538","ALL",1
"6983","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025562","ALL",2
"6984","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01025609","ALL",4
"6985","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","E01033231","ALL",153
"6986","GP_PRAC_PAT_LIST","01JUL2019","P81734","THE CORNERSTONE PRACTICE","NO2011","ALL",4
"6987","GP_PRAC_PAT_LIST","01JUL2019","P81735","DR A HUSSAIN","E01012623","ALL",1
"6988","GP_PRAC_PAT_LIST","01JUL2019","P81735","DR A HUSSAIN","E01025317","ALL",4
"6989","GP_PRAC_PAT_LIST","01JUL2019","P81735","DR A HUSSAIN","E01025325","ALL",4
"6990","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024856","ALL",3
"6991","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024858","ALL",1
"6992","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024859","ALL",2
"6993","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024860","ALL",13
"6994","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024861","ALL",3
"6995","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024862","ALL",11
"6996","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024864","ALL",1
"6997","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024865","ALL",1
"6998","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024866","ALL",4
"6999","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024867","ALL",8
"7000","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024868","ALL",2
"7001","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024869","ALL",4
"7002","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024870","ALL",5
"7003","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024871","ALL",1
"7004","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024873","ALL",2
"7005","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024874","ALL",1
"7006","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024875","ALL",3
"7007","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024876","ALL",5
"7008","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024877","ALL",3
"7009","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024878","ALL",2
"7010","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024879","ALL",1
"7011","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024881","ALL",2
"7012","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024882","ALL",1
"7013","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024883","ALL",2
"7014","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024886","ALL",1
"7015","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024889","ALL",2
"7016","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024891","ALL",23
"7017","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024892","ALL",13
"7018","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024893","ALL",1
"7019","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024894","ALL",2
"7020","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024895","ALL",13
"7021","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024896","ALL",5
"7022","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024897","ALL",6
"7023","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024898","ALL",10
"7024","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024899","ALL",1
"7025","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024901","ALL",3
"7026","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024902","ALL",3
"7027","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024903","ALL",2
"7028","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024904","ALL",4
"7029","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024905","ALL",1
"7030","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024906","ALL",5
"7031","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024907","ALL",3
"7032","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024908","ALL",2
"7033","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024909","ALL",1
"7034","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024911","ALL",3
"7035","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024912","ALL",6
"7036","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01024914","ALL",2
"7037","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025036","ALL",1
"7038","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025050","ALL",1
"7039","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025057","ALL",1
"7040","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025174","ALL",42
"7041","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025175","ALL",16
"7042","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025176","ALL",56
"7043","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025177","ALL",14
"7044","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025178","ALL",12
"7045","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025179","ALL",8
"7046","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025180","ALL",2
"7047","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025181","ALL",101
"7048","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025182","ALL",213
"7049","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025183","ALL",168
"7050","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025184","ALL",208
"7051","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025185","ALL",33
"7052","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025186","ALL",21
"7053","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025187","ALL",82
"7054","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025188","ALL",310
"7055","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025189","ALL",153
"7056","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025190","ALL",178
"7057","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025191","ALL",1
"7058","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025192","ALL",3
"7059","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025196","ALL",1
"7060","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025199","ALL",2
"7061","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025200","ALL",1
"7062","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025203","ALL",3
"7063","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025204","ALL",33
"7064","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025205","ALL",2
"7065","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025206","ALL",5
"7066","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025207","ALL",2
"7067","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025208","ALL",8
"7068","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025209","ALL",72
"7069","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025210","ALL",90
"7070","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025211","ALL",21
"7071","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025212","ALL",70
"7072","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025213","ALL",27
"7073","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025214","ALL",46
"7074","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025215","ALL",29
"7075","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025216","ALL",106
"7076","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025217","ALL",152
"7077","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025218","ALL",71
"7078","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025219","ALL",118
"7079","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025220","ALL",4
"7080","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025221","ALL",14
"7081","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025222","ALL",13
"7082","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025223","ALL",7
"7083","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025224","ALL",298
"7084","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025225","ALL",164
"7085","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025226","ALL",3
"7086","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025227","ALL",13
"7087","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025228","ALL",16
"7088","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025229","ALL",429
"7089","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025230","ALL",358
"7090","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025339","ALL",1
"7091","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025350","ALL",1
"7092","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","E01025393","ALL",1
"7093","GP_PRAC_PAT_LIST","01JUL2019","P81736","WHITEFIELD HEALTHCARE","NO2011","ALL",6
"7094","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012578","ALL",1
"7095","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012581","ALL",2
"7096","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012586","ALL",1
"7097","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012594","ALL",1
"7098","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012598","ALL",2
"7099","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012601","ALL",1
"7100","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012602","ALL",3
"7101","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012604","ALL",1
"7102","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012605","ALL",1
"7103","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012607","ALL",7
"7104","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012616","ALL",1
"7105","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012620","ALL",2
"7106","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012621","ALL",1
"7107","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012629","ALL",1
"7108","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012655","ALL",1
"7109","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01012658","ALL",4
"7110","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01024911","ALL",1
"7111","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01024919","ALL",1
"7112","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01024941","ALL",2
"7113","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025032","ALL",11
"7114","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025033","ALL",13
"7115","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025034","ALL",4
"7116","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025036","ALL",8
"7117","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025037","ALL",3
"7118","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025038","ALL",6
"7119","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025039","ALL",1
"7120","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025040","ALL",10
"7121","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025041","ALL",1
"7122","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025044","ALL",3
"7123","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025045","ALL",2
"7124","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025048","ALL",25
"7125","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025049","ALL",3
"7126","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025050","ALL",12
"7127","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025051","ALL",2
"7128","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025052","ALL",4
"7129","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025053","ALL",1
"7130","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025054","ALL",1
"7131","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025055","ALL",4
"7132","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025057","ALL",1
"7133","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025058","ALL",4
"7134","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025059","ALL",2
"7135","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025060","ALL",90
"7136","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025061","ALL",61
"7137","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025062","ALL",83
"7138","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025063","ALL",91
"7139","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025064","ALL",53
"7140","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025065","ALL",77
"7141","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025066","ALL",63
"7142","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025067","ALL",3
"7143","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025068","ALL",1
"7144","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025069","ALL",1
"7145","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025070","ALL",49
"7146","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025071","ALL",59
"7147","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025072","ALL",75
"7148","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025073","ALL",43
"7149","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025074","ALL",33
"7150","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025075","ALL",1
"7151","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025079","ALL",1
"7152","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025080","ALL",3
"7153","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025081","ALL",2
"7154","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025083","ALL",1
"7155","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025084","ALL",1
"7156","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025185","ALL",1
"7157","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025196","ALL",1
"7158","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025228","ALL",1
"7159","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025318","ALL",1
"7160","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025319","ALL",3
"7161","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025320","ALL",3
"7162","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025322","ALL",2
"7163","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025324","ALL",3
"7164","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025330","ALL",1
"7165","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025333","ALL",1
"7166","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025334","ALL",1
"7167","GP_PRAC_PAT_LIST","01JUL2019","P81738","RISHTON & GREAT HARWOOD SURGERY","E01025340","ALL",2
